Voltage (V),TMR_Ratio,TMR_Error,I_apar (A),I_apar_error (A),I_par (A),I_par_error (A),temperature,scan_type
0.5879396984924623,8.05905823258509,0.0593034042197455,1.087106730580165e-09,7.607640161181543e-12,8.761056446780741e-09,1.993242861313789e-11,7,b_scan
0.5979899497487438,7.896678525536582,0.0606810206949459,1.2090606893927735e-09,8.888282427016148e-12,9.547563581998371e-09,2.1363040762934727e-11,7,b_scan
0.6080402010050252,7.779349850381029,0.0619725017925663,1.298898973509006e-09,9.940447918986936e-12,1.010458953522736e-08,2.2352758882694547e-11,7,b_scan
0.6180904522613067,7.599987652241348,0.0626404943208639,1.4465660759354442e-09,1.1497511739551957e-11,1.0993884315260596e-08,2.3987436526994502e-11,7,b_scan
0.6281407035175879,7.47989999630718,0.0623855189156623,1.5549117038157003e-09,1.2524167341375905e-11,1.1630584047629048e-08,2.517773917242782e-11,7,b_scan
0.6381909547738693,7.301071922249831,0.0620967390766797,1.7307291190927893e-09,1.4259337540684663e-11,1.2636177776428552e-08,2.6679543257496736e-11,7,b_scan
0.6482412060301508,7.176598781514151,0.0615038582485383,1.860854403895617e-09,1.5469970053116664e-11,1.3354605447572533e-08,2.7801198543117142e-11,7,b_scan
0.6582914572864322,7.003469120630001,0.059602956221399,2.069968138406748e-09,1.711494381359218e-11,1.4496957938019637e-08,2.922871742712405e-11,7,b_scan
0.6683417085427137,6.898344509299887,0.0586996032692724,2.2180943880614762e-09,1.835982716342556e-11,1.5301179242992782e-08,3.019163071901839e-11,7,b_scan
0.6783919597989949,6.763592634471475,0.0572052327114022,2.4536936588568358e-09,2.0194740021162143e-11,1.659578435829346e-08,3.2334683477939964e-11,7,b_scan
0.6884422110552764,6.684785047771428,0.0569066688316052,2.61931600702269e-09,2.1721929611653617e-11,1.7509564479133642e-08,3.365928222596209e-11,7,b_scan
0.6984924623115578,6.5724128369975725,0.0561732813997033,2.8849277002031183e-09,2.4057983077537966e-11,1.8960935850624866e-08,3.550328373827845e-11,7,b_scan
0.7085427135678393,6.499066295788063,0.0545227036339241,3.0755617807308006e-09,2.517612414577064e-11,1.998827990976146e-08,3.6705811651115956e-11,7,b_scan
0.7185929648241207,6.397232059380573,0.0526705572118877,3.377169484956068e-09,2.7155727170873315e-11,2.160453689912273e-08,3.8225820752155716e-11,7,b_scan
0.728643216080402,6.332515991177973,0.0522027254490353,3.591811439983528e-09,2.8944503318313628e-11,2.2745203380991682e-08,3.9513857273294624e-11,7,b_scan
0.7386934673366834,6.235498228274832,0.0508152709527512,3.937033712446856e-09,3.1383536293356494e-11,2.4549366738620656e-08,4.1583948082857904e-11,7,b_scan
0.7487437185929648,6.171272489331011,0.0495651430631156,4.183814081870482e-09,3.2879323738258914e-11,2.5819456743922992e-08,4.2796208883607687e-11,7,b_scan
0.7587939698492463,6.080495830555685,0.0468508493129711,4.575444909999308e-09,3.448740229043694e-11,2.7820973698188026e-08,4.446795946066086e-11,7,b_scan
0.7688442211055277,6.022413490328858,0.0453651109173467,4.852716050540754e-09,3.575173699459577e-11,2.9225062607512013e-08,4.587193929170868e-11,7,b_scan
0.778894472361809,5.936695515510004,0.0438448707726073,5.297875348954746e-09,3.828902533934186e-11,3.1451872825870645e-08,4.7814198870266106e-11,7,b_scan
0.7889447236180904,5.883020502715589,0.0426414710231767,5.612456559398763e-09,3.980322126406864e-11,3.3018197009543525e-08,4.9429777550852015e-11,7,b_scan
0.7989949748743719,5.8018067944369625,0.0410134477991785,6.1187484022692436e-09,4.2288184079762347e-11,3.5499796053736e-08,5.273337936040774e-11,7,b_scan
0.8090452261306533,5.747496336841127,0.0390870106822598,6.478833705261394e-09,4.304017794355607e-11,3.723707298799269e-08,5.418556141370701e-11,7,b_scan
0.8190954773869348,5.665318838080402,0.0370144021230601,7.057914694183295e-09,4.504529470698669e-11,3.99853370745211e-08,5.589014791730025e-11,7,b_scan
0.829145728643216,5.609307033709026,0.0359526148483081,7.472782835597448e-09,4.6791376106479955e-11,4.1917133321096846e-08,5.737975005821479e-11,7,b_scan
0.8391959798994975,5.524652881677949,0.0342224819339004,8.137983817656626e-09,4.9250261145914046e-11,4.49595357492652e-08,5.941441968601585e-11,7,b_scan
0.8492462311557789,5.467189832579783,0.0330896787852367,8.614473853522082e-09,5.0930107907046616e-11,4.709696386500032e-08,6.10100274503535e-11,7,b_scan
0.8592964824120604,5.384486291545976,0.0312177458504481,9.374187850106206e-09,5.3117259056303846e-11,5.047518597327372e-08,6.194777848524276e-11,7,b_scan
0.8693467336683418,5.330453330487315,0.0299874215991201,9.912690332168332e-09,5.4498790930398735e-11,5.2839133195196096e-08,6.299999121745237e-11,7,b_scan
0.879396984924623,5.250060788111982,0.0286884178023165,1.0775574265299942e-08,5.746911920296411e-11,5.657241991963981e-08,6.73139781563004e-11,7,b_scan
0.8894472361809045,5.197438680747969,0.0276934222150053,1.1385167597325065e-08,5.914004373536939e-11,5.91737104571357e-08,7.021395268107052e-11,7,b_scan
0.8994974874371859,5.122831645013849,0.0259904323549323,1.235408075565601e-08,6.101199100279813e-11,6.328787584013123e-08,7.353460285485213e-11,7,b_scan
0.9095477386934674,5.077390019061885,0.0246878257341245,1.3034379026317187e-08,6.166938036422467e-11,6.618062597289248e-08,7.419765974678719e-11,7,b_scan
0.9195979899497488,5.015611533437909,0.0230615794934299,1.4094995876802964e-08,6.307868681897392e-11,7.069502388345272e-08,7.459362143730105e-11,7,b_scan
0.92964824120603,4.974681146954864,0.0221075379889198,1.4847860714266844e-08,6.423527582584922e-11,7.386337276787506e-08,7.507074546725228e-11,7,b_scan
0.9396984924623116,4.916596718971179,0.0202672750796474,1.6025155672403473e-08,6.413315215045906e-11,7.878922779994128e-08,7.785491320483278e-11,7,b_scan
0.949748743718593,4.880900733369512,0.0191475639946564,1.685311496330433e-08,6.408451873385812e-11,8.225838118395283e-08,7.93415271969689e-11,7,b_scan
0.9597989949748744,4.833471019021456,0.0174327666893626,1.8140799728321715e-08,6.332585866519124e-11,8.768302974871532e-08,7.951882016265791e-11,7,b_scan
0.969849246231156,4.802744871327195,0.0166623947663261,1.9038751416911065e-08,6.389062216439007e-11,9.143826572404297e-08,8.048904892736063e-11,7,b_scan
0.9798994974874372,4.759032805870612,0.0157877257601375,2.0450544090609413e-08,6.556528108613186e-11,9.732481022511357e-08,8.296038007106119e-11,7,b_scan
0.9899497487437184,4.716770012772467,0.0150772537297063,2.1924468461286856e-08,6.773373044827593e-11,1.0341267538417357e-07,8.485355083851156e-11,7,b_scan
1.0,4.696201963836002,0.0149367667433248,2.260077107436185e-08,6.958074863299951e-11,1.0613778550362605e-07,8.477251994256269e-11,7,b_scan
-1.0,1.7680115325748456,0.0028738529388436,-1.632619525187482e-06,2.531910868489888e-09,-2.8864901488383365e-06,1.4054968433952298e-09,80,b_scan
-0.9899497487437184,1.7575274944574273,0.0018631087034399,-1.623715602049773e-06,1.3798289921280835e-09,-2.8537248137819707e-06,1.808462364471121e-09,80,b_scan
-0.9798994974874372,1.7514635721515417,0.0016411627755279,-1.5967998000016145e-06,1.2700999171684078e-09,-2.7967366817216947e-06,1.3852934677201e-09,80,b_scan
-0.969849246231156,1.7623462332369475,0.0017397777000523,-1.5510260837702324e-06,1.318974171199178e-09,-2.733444976384724e-06,1.370522442969125e-09,80,b_scan
-0.9597989949748744,1.76991891297792,0.0017988577863782,-1.520754554531774e-06,1.340448185710405e-09,-2.691612248063098e-06,1.3619618340287075e-09,80,b_scan
-0.949748743718593,1.781537497900597,0.0018872652298354,-1.475712223161903e-06,1.3687310320152191e-09,-2.629036661673184e-06,1.3455645752287943e-09,80,b_scan
-0.9396984924623116,1.7894442964942534,0.0019596336941805,-1.44594692972885e-06,1.3959722525311503e-09,-2.587441486436668e-06,1.3374582450599702e-09,80,b_scan
-0.92964824120603,1.8014782062866368,0.0020744866560702,-1.4021533624906304e-06,1.437533783164561e-09,-2.525948724398397e-06,1.3245169094650567e-09,80,b_scan
-0.9195979899497488,1.809630412829756,0.0021476115534856,-1.3731401682490697e-06,1.4585445028281191e-09,-2.484876209541684e-06,1.3152421174466291e-09,80,b_scan
-0.9095477386934674,1.8222692263687583,0.0022734087052983,-1.3304044411739193e-06,1.4958605538273951e-09,-2.4243550717755584e-06,1.3105742155548548e-09,80,b_scan
-0.8994974874371859,1.830829666201508,0.0023480278533381,-1.3021293535612329e-06,1.513944376288273e-09,-2.3839770497316976e-06,1.2904193871692363e-09,80,b_scan
-0.8894472361809045,1.843953826125916,0.0024709286556517,-1.2603523200873817e-06,1.5413598927687982e-09,-2.3240314828918018e-06,1.2729548809874426e-09,80,b_scan
-0.879396984924623,1.8523383546782075,0.0027144760261752,-1.2332698494577808e-06,1.673367676431364e-09,-2.284433043818866e-06,1.2645882731224524e-09,80,b_scan
-0.8693467336683418,1.8662417794623785,0.0027813262831861,-1.192391542036184e-06,1.645813810711367e-09,-2.2252909132254976e-06,1.250870988940075e-09,80,b_scan
-0.8592964824120604,1.875423303322804,0.002899317981975,-1.1657816972819691e-06,1.6762305881340851e-09,-2.186334161669816e-06,1.2416622680269923e-09,80,b_scan
-0.8492462311557789,1.8892176966188825,0.0030889925314218,-1.1264977001446873e-06,1.724423627400803e-09,-2.128199390313814e-06,1.2228142071570762e-09,80,b_scan
-0.8391959798994975,1.900858860112894,0.0031630237468676,-1.0993596138224598e-06,1.713588028146201e-09,-2.089727462384712e-06,1.2172459409915828e-09,80,b_scan
-0.829145728643216,1.9132986889148984,0.0033958156999997,-1.0623759807699302e-06,1.777647981445237e-09,-2.0326425711417867e-06,1.2029331593834894e-09,80,b_scan
-0.8190954773869348,1.9292554953807628,0.003945629580808,-1.034020352947196e-06,2.0222620379027514e-09,-1.9948894482589337e-06,1.1932631143235883e-09,80,b_scan
-0.8090452261306533,1.9384923473541933,0.0038322364144999,-1.0001288733009872e-06,1.881520992958478e-09,-1.9387421672619355e-06,1.177676400594339e-09,80,b_scan
-0.7989949748743719,1.9689089830568955,0.0045775647565214,-9.658547754134928e-07,2.165728928796133e-09,-1.9016801436400264e-06,1.1682544208184512e-09,80,b_scan
-0.7889447236180904,1.964149320132064,0.0042395310107921,-9.401067842059308e-07,1.942548509555043e-09,-1.8465101010496204e-06,1.1521295633131883e-09,80,b_scan
-0.778894472361809,1.995768274584804,0.0049586063547338,-9.070211330511632e-07,2.180130582452252e-09,-1.8102040017214733e-06,1.13865852777298e-09,80,b_scan
-0.7688442211055277,1.9909112433663512,0.004735155066104,-8.8216128344393e-07,2.0184718406999117e-09,-1.7563048176710108e-06,1.1400092044863431e-09,80,b_scan
-0.7587939698492463,2.0235439786315568,0.005456189486291,-8.503070076631298e-07,2.2251821425980804e-09,-1.7206336253449434e-06,1.1178438715537291e-09,80,b_scan
-0.7487437185929648,2.018272280915016,0.0052864877911015,-8.262824277241533e-07,2.094623243487257e-09,-1.667662920082823e-06,1.099386764916237e-09,80,b_scan
-0.7386934673366834,2.052312904135318,0.0060153484795841,-7.955660540101896e-07,2.270911677204701e-09,-1.6327504787371277e-06,1.086574250293465e-09,80,b_scan
-0.728643216080402,2.046575136860642,0.005915539305283,-7.725214274316167e-07,2.1708702442635852e-09,-1.5810231460736397e-06,1.0700015488687223e-09,80,b_scan
-0.7185929648241207,2.082048870348341,0.006671150444682,-7.429705277249943e-07,2.325599161765849e-09,-1.546900947951935e-06,1.059011387205513e-09,80,b_scan
-0.7085427135678393,2.0783712988250764,0.0061967564239523,-7.201010269914074e-07,2.08701618204181e-09,-1.4966373067534028e-06,1.047526441624724e-09,80,b_scan
-0.6984924623115578,2.117694376962535,0.0071692999645027,-6.909057782700145e-07,2.2879076944197303e-09,-1.463127281653334e-06,1.029756120621727e-09,80,b_scan
-0.6884422110552764,2.108383202822863,0.0069316830305302,-6.705879043651562e-07,2.1516028723970462e-09,-1.4138562735796795e-06,1.0137867093745771e-09,80,b_scan
-0.6783919597989949,2.1493684217882363,0.0080157432001329,-6.426972273480416e-07,2.351047195187505e-09,-1.3813931252327356e-06,1.0022313248008043e-09,80,b_scan
-0.6683417085427137,2.1447014812216767,0.0080300421950548,-6.216645062544068e-07,2.2818936860978387e-09,-1.3332847873867686e-06,9.843467506057628e-10,80,b_scan
-0.6582914572864322,2.18207705895148,0.0089978285815588,-5.966397268819203e-07,2.419587299066378e-09,-1.3019138604881149e-06,9.720484227648586e-10,80,b_scan
-0.6482412060301508,2.176937498847737,0.0089292623712019,-5.765755069804526e-07,2.324075509027662e-09,-1.2551688420628923e-06,9.532915850295079e-10,80,b_scan
-0.6381909547738693,2.215536210719993,0.0100462267343911,-5.526136027362723e-07,2.469462201878332e-09,-1.2243354473986444e-06,9.419795022452254e-10,80,b_scan
-0.6281407035175879,2.230045788596082,0.0108003612326883,-5.286994421603178e-07,2.526999789143407e-09,-1.1790239644227145e-06,9.2133865543436e-10,80,b_scan
-0.6180904522613067,2.250137600244358,0.0112412355003088,-5.107715379492162e-07,2.518553467545782e-09,-1.1493062426741691e-06,9.226185047948199e-10,80,b_scan
-0.6080402010050252,2.264624116695793,0.012025074275003,-4.880738344352033e-07,2.5612240070050907e-09,-1.105303776190151e-06,8.967640666170267e-10,80,b_scan
-0.5979899497487438,2.284589264724688,0.0125446819148731,-4.7114925233521643e-07,2.5579243317710634e-09,-1.0763825239680983e-06,8.848508595707721e-10,80,b_scan
-0.5879396984924623,2.2999529717977163,0.0133904088808038,-4.4959138566304e-07,2.586890334201233e-09,-1.034039043550362e-06,9.185409833564783e-10,80,b_scan
-0.5778894472361809,2.323401682818598,0.0131595724720201,-4.329696268518434e-07,2.425005270857913e-09,-1.0059623596369134e-06,8.47838246804924e-10,80,b_scan
-0.5678391959798996,2.334791834200762,0.0148534292047597,-4.132063843409777e-07,2.604544973021786e-09,-9.647508919989364e-07,8.305900876814084e-10,80,b_scan
-0.5577889447236182,2.358993714244036,0.0146746971514814,-3.975680404481802e-07,2.4486346209559048e-09,-9.378605084015756e-07,8.197439396493933e-10,80,b_scan
-0.5477386934673367,2.369844866400221,0.0164828394748635,-3.789550687798101e-07,2.613908647981721e-09,-8.980647243441755e-07,8.019725102459534e-10,80,b_scan
-0.5376884422110553,2.394307608935133,0.0164048173650554,-3.642142328293962e-07,2.473519822242921e-09,-8.720409089458956e-07,7.903242805780415e-10,80,b_scan
-0.5276381909547738,2.4042121338958657,0.0183308291827036,-3.468006956203801e-07,2.624689923738767e-09,-8.337824404540446e-07,7.702300382328154e-10,80,b_scan
-0.5175879396984926,2.43612695628476,0.0184133885472026,-3.319778670913811e-07,2.4899801419064833e-09,-8.087402309112328e-07,7.56005951585948e-10,80,b_scan
-0.5075376884422111,2.4373614871456333,0.0202717229832582,-3.166880988033599e-07,2.616410291804575e-09,-7.718833754606805e-07,7.389988127154093e-10,80,b_scan
-0.4974874371859297,2.4693085281089657,0.0203942122225603,-3.0284445096202855e-07,2.483875680930183e-09,-7.478163854510145e-07,7.26006473765123e-10,80,b_scan
-0.4874371859296482,2.468961164735601,0.0223531219718215,-2.885467858948605e-07,2.5967774687585528e-09,-7.124108085836888e-07,7.043946548279321e-10,80,b_scan
-0.4773869346733668,2.50066169840392,0.0225250762879637,-2.756592064097166e-07,2.467621499087628e-09,-6.893304192811988e-07,6.90902626669956e-10,80,b_scan
-0.4673366834170853,2.497757082445743,0.0246162829635948,-2.6237441694648824e-07,2.571876357004373e-09,-6.553475581806634e-07,6.691829744239847e-10,80,b_scan
-0.4572864321608041,2.528717543272301,0.0247892872628345,-2.5043133546180805e-07,2.441282224819654e-09,-6.332701113673848e-07,6.554738636573674e-10,80,b_scan
-0.4472361809045226,2.527289923984568,0.0259770118196315,-2.3770030221558214e-07,2.43029628409822e-09,-6.007375787175274e-07,6.344417360897707e-10,80,b_scan
-0.4371859296482412,2.5826850275084494,0.0289973987107428,-2.243965690992691e-07,2.507934150056634e-09,-5.795456592369475e-07,6.211236893659725e-10,80,b_scan
-0.4271356783919597,2.548579054467672,0.0284015962911175,-2.152210121945312e-07,2.38684936421252e-09,-5.485077637603136e-07,6.00278322692545e-10,80,b_scan
-0.4170854271356783,2.6042307113140177,0.0315409706815616,-2.0286450569927722e-07,2.4466446184028863e-09,-5.283059759775952e-07,5.862820609793802e-10,80,b_scan
-0.4070351758793971,2.574120897849816,0.0311053811014323,-1.93765913905993e-07,2.3311269762461483e-09,-4.987768882763847e-07,5.652049366761571e-10,80,b_scan
-0.3969849246231156,2.619549776302897,0.0342222259027462,-1.8302277358870665e-07,2.381777461017647e-09,-4.794372656126322e-07,5.50763052386427e-10,80,b_scan
-0.3869346733668342,2.5849627633366987,0.0337549419266689,-1.7459595164600145e-07,2.270677469861038e-09,-4.5132403363424854e-07,5.297749812489065e-10,80,b_scan
-0.3768844221105527,2.629193896967048,0.0369618122146489,-1.6470038182488792e-07,2.3070974479974793e-09,-4.330292387221378e-07,5.149409917313258e-10,80,b_scan
-0.3668341708542713,2.599230258196841,0.0363282312939664,-1.563125915484095e-07,2.176469343892453e-09,-4.062924176897898e-07,4.927009042811884e-10,80,b_scan
-0.35678391959799,2.6337771034827435,0.0396010699078304,-1.477258135071733e-07,2.2136981901704736e-09,-3.890768652085549e-07,4.798473643619952e-10,80,b_scan
-0.3467336683417086,2.599249222589988,0.0390444391540091,-1.399574955958366e-07,2.0949708020827594e-09,-3.6378441162312e-07,4.5780671061456844e-10,80,b_scan
-0.3366834170854271,2.6315572679000447,0.0422572132519316,-1.3200199006609256e-07,2.1129912822574504e-09,-3.473707963356954e-07,4.4249293423294806e-10,80,b_scan
-0.3266331658291457,2.5921652248934426,0.041373695622535,-1.248564587151189e-07,1.9862084586109343e-09,-3.2364857038467505e-07,4.21106636427972e-10,80,b_scan
-0.3165829145728642,2.573457625186868,0.0426674012385343,-1.1725631422605117e-07,1.9346484602935216e-09,-3.017541559463388e-07,4.923623820559048e-10,80,b_scan
-0.306532663316583,2.5788474451569527,0.0439516158577326,-1.1087936950347352e-07,1.8837623578427422e-09,-2.859409787646464e-07,3.8701523531313366e-10,80,b_scan
-0.2964824120603015,2.547301970345522,0.0449309859343891,-1.0383110447923073e-07,1.8258390161176662e-09,-2.6448917702309625e-07,3.6461960947129975e-10,80,b_scan
-0.2864321608040201,2.5611795720137844,0.0466473580897624,-9.789221070275096e-08,1.777691028599349e-09,-2.507195303111549e-07,3.49923860653056e-10,80,b_scan
-0.2763819095477386,2.5257856239941567,0.0474925879421065,-9.136643576336392e-08,1.713072076131033e-09,-2.3077202996669014e-07,3.2748816638377775e-10,80,b_scan
-0.2663316582914572,2.5733553903662365,0.0503627323746862,-8.470276562923765e-08,1.6532366694864075e-09,-2.179703185109267e-07,3.129839510224241e-10,80,b_scan
-0.256281407035176,2.5003508929988567,0.0501934932619717,-7.98016028988331e-08,1.597712246696763e-09,-1.995320090708375e-07,2.9230748874227336e-10,80,b_scan
-0.2462311557788945,2.554689981117801,0.0550418585882077,-7.348492100785139e-08,1.5795243708634367e-09,-1.8773119146199097e-07,2.7780556032444124e-10,80,b_scan
-0.2361809045226131,2.469868124039931,0.0526477283423217,-6.914965564561514e-08,1.470311579808133e-09,-1.707905302674427e-07,2.57197941257596e-10,80,b_scan
-0.2261306532663316,2.5270903421001423,0.0576082750671392,-6.331040106449195e-08,1.4400076012865402e-09,-1.599911030845641e-07,2.440398693056019e-10,80,b_scan
-0.2160804020100502,2.449212092814089,0.0554808249205721,-5.900041767233176e-08,1.333393677032188e-09,-1.4450453644415705e-07,2.2333873092581115e-10,80,b_scan
-0.2060301507537689,2.4956247232496014,0.0602646820702883,-5.397586461592636e-08,1.3007165097193591e-09,-1.3470350219427916e-07,2.0926087651509583e-10,80,b_scan
-0.1959798994974875,2.4134684042104584,0.0576103988970438,-5.000645203628641e-08,1.1911081549851767e-09,-1.20688991996243e-07,1.8874769392940023e-10,80,b_scan
-0.185929648241206,2.4715038518360744,0.0604322784829988,-4.5261465560143785e-08,1.104426260367186e-09,-1.118638864716412e-07,1.7586809167414452e-10,80,b_scan
-0.1758793969849246,2.374926443763354,0.0590769595902538,-4.179790771486329e-08,1.0376225995159647e-09,-9.926695632600917e-08,1.5731041722026075e-10,80,b_scan
-0.1658291457286431,2.4359588218971937,0.0617170525291393,-3.7503395020489024e-08,9.48303131108659e-10,-9.135672595125553e-08,1.4540304586220505e-10,80,b_scan
-0.1557788944723619,2.331601527823921,0.0597542574911617,-3.440013082106525e-08,8.798995310103436e-10,-8.02073975797385e-08,1.2783983479504389e-10,80,b_scan
-0.1457286432160804,2.3956892032671013,0.061845843236717,-3.054248143818866e-08,7.869577712379663e-10,-7.317029302245442e-08,1.1687605924242045e-10,80,b_scan
-0.135678391959799,2.2821762103873064,0.0587523704098385,-2.7761704209922123e-08,7.133218669896801e-10,-6.335710090769339e-08,1.011551658856377e-10,80,b_scan
-0.1256281407035175,2.3571491242430738,0.0580374738359084,-2.4271388012640373e-08,5.963523885733321e-10,-5.7211280998159095e-08,9.12487347760493e-11,80,b_scan
-0.1155778894472361,2.2697354337868387,0.0503443825485037,-2.143739257277874e-08,4.742856713655853e-10,-4.8657209530434723e-08,7.698580879224894e-11,80,b_scan
-0.1055276381909549,2.30260429350941,0.054385648125215,-1.885574194116333e-08,4.4437898586117484e-10,-4.341731235102815e-08,6.793604273973822e-11,80,b_scan
-0.0954773869346734,2.119309950722564,0.0661274390358115,-1.703968511007541e-08,5.310298935762244e-10,-3.6112374210961926e-08,5.5624495717310814e-11,80,b_scan
-0.085427135678392,2.227220061956199,0.0496066412988628,-1.4213990752102758e-08,3.1585313788671047e-10,-3.165768536354314e-08,4.797370986820346e-11,80,b_scan
-0.0753768844221105,2.1881691069555784,0.0447419789490328,-1.1672297344924602e-08,2.380480903593071e-10,-2.5540960457363643e-08,3.755698284197403e-11,80,b_scan
-0.0653266331658291,2.2038400821879147,0.0364241285106068,-9.906972234384886e-09,1.6312434128255295e-10,-2.1833382503260176e-08,3.1217660463572517e-11,80,b_scan
-0.0552763819095476,2.1398778807804977,0.0302539652068707,-7.87550036316036e-09,1.1081134425344063e-10,-1.6852609027205633e-08,2.3303831748453e-11,80,b_scan
-0.0452261306532664,2.1522556040134684,0.0277946700181874,-6.443915529515429e-09,8.275852503485884e-11,-1.3868953310188996e-08,1.879619260514954e-11,80,b_scan
-0.0351758793969849,2.088552380599693,0.0251590235932245,-4.721636308249237e-09,5.653034915215916e-11,-9.861384751919894e-09,1.3105767703534952e-11,80,b_scan
-0.0251256281407035,2.1266325923940927,0.0286174770944824,-3.504586718260119e-09,4.6923979299039e-11,-7.452968337923424e-09,1.0025703008100458e-11,80,b_scan
-0.015075376884422,2.057979550768137,0.0384923808688213,-2.006025431052562e-09,3.741628783423085e-11,-4.128359315427011e-09,5.754725542469559e-12,80,b_scan
-0.0050251256281406,2.230641158654018,0.0930172574164383,-9.149794272240431e-10,3.8113293259623436e-11,-2.0409907696876292e-09,3.951826080072959e-12,80,b_scan
0.0050251256281407,2.205442734860117,0.1541279159110549,4.955494945194981e-10,3.459783066635615e-11,1.0929060324516304e-09,3.3721198963563885e-12,80,b_scan
0.015075376884422,2.072370446733487,0.0487571916419076,1.5732205998328908e-09,3.694624400307319e-11,3.260295877286012e-09,4.624242736324636e-12,80,b_scan
0.0251256281407035,2.2432470050018702,0.0261785962921373,3.035934186051505e-09,3.518999099356081e-11,6.810350270242831e-09,9.220340864290971e-12,80,b_scan
0.0351758793969849,2.244720340503496,0.0193360954214023,4.20138470788089e-09,3.573734755076402e-11,9.430933712060572e-09,1.282064599525181e-11,80,b_scan
0.0452261306532663,2.3823369706612723,0.0141560178822627,5.809446153114152e-09,3.359667078794307e-11,1.384005834962975e-08,1.8894845374870903e-11,80,b_scan
0.0552763819095477,2.407877806483981,0.0128913344845369,7.118616899387504e-09,3.6790001879428555e-11,1.7140759644896982e-08,2.395836514451604e-11,80,b_scan
0.0653266331658291,2.5356099305641204,0.0127345412080821,8.945983601642871e-09,4.306068042795401e-11,2.2683524858989443e-08,3.2512544726857926e-11,80,b_scan
0.0753768844221105,2.5517839193389444,0.0205123534584565,1.0502531138797629e-08,8.303682182786376e-11,2.680019007234032e-08,3.889160121157414e-11,80,b_scan
0.085427135678392,2.657791042511168,0.0170168359599986,1.2668387519109618e-08,7.894071208643858e-11,3.366992687134982e-08,4.953377110104286e-11,80,b_scan
0.0954773869346733,2.6742304592712256,0.0302977292149858,1.4535640588426132e-08,1.6153647082220818e-10,3.8871652806588296e-08,8.566062725074981e-11,80,b_scan
0.1055276381909547,2.7803717697258894,0.0230486750858302,1.6792446309052242e-08,1.3524864484883808e-10,4.6689243662326564e-08,9.162727823902484e-11,80,b_scan
0.1155778894472361,2.743028509528049,0.0267203891634756,1.921885584019137e-08,1.8492047014186744e-10,5.271786949015457e-08,8.014949751193129e-11,80,b_scan
0.1256281407035175,2.901772190914337,0.0282811224387523,2.1484721229235138e-08,2.0690396110450557e-10,6.234376659254141e-08,9.341540400414128e-11,80,b_scan
0.135678391959799,2.855450267038275,0.0305583104850777,2.4238197991424664e-08,2.5685520231268217e-10,6.921096892714012e-08,1.0331628039819135e-10,80,b_scan
0.1457286432160803,2.99402817772023,0.0325511490499405,2.6789462706628605e-08,2.885194879408257e-10,8.020840620963131e-08,1.1925075202057604e-10,80,b_scan
0.1557788944723618,2.925613168305094,0.0331198968235403,3.0082348325555025e-08,3.3762678996051595e-10,8.800931439478447e-08,1.3031348837361596e-10,80,b_scan
0.1658291457286431,3.067555234884168,0.0355464329710785,3.2740478883142254e-08,3.763384606042177e-10,1.0043322739059758e-07,1.4736976693016143e-10,80,b_scan
0.1758793969849246,2.9993223374358093,0.0355392616242394,3.6405094462216335e-08,4.2810377888112126e-10,1.0919061301698613e-07,1.5885295786643932e-10,80,b_scan
0.185929648241206,3.1271964090423463,0.0373867523327879,3.9354990153747e-08,4.671118335251719e-10,1.230707838866945e-07,1.7633620674789768e-10,80,b_scan
0.1959798994974874,3.058328820785864,0.0369467726261111,4.34062707120319e-08,5.20752658331825e-10,1.327506487214405e-07,1.8826465183677959e-10,80,b_scan
0.2060301507537688,3.163848300933875,0.0409290907369097,4.679677605847585e-08,6.018327901385812e-10,1.4805790042179188e-07,2.0721423075712022e-10,80,b_scan
0.2160804020100502,3.103251420624749,0.0374169737016902,5.114003068084525e-08,6.125294361192976e-10,1.587003728611263e-07,2.1985583775784483e-10,80,b_scan
0.2261306532663316,3.1972524717530706,0.0406516415143879,5.488111776324683e-08,6.93769759535121e-10,1.754687894211123e-07,2.3911033579745377e-10,80,b_scan
0.2361809045226131,3.1202636241613697,0.0366240606632367,5.997074353371416e-08,6.992857118403592e-10,1.871245295621589e-07,2.51236218518142e-10,80,b_scan
0.2462311557788944,3.219198549787678,0.0396417072049395,6.378348267863427e-08,7.809397064248096e-10,2.0533169493946693e-07,2.702708522848259e-10,80,b_scan
0.2562814070351759,3.1413964773829584,0.0357402368210425,6.938117649516496e-08,7.842043856654773e-10,2.179537834385965e-07,2.8300803389652247e-10,80,b_scan
0.2663316582914573,3.230178625312929,0.0383714331104207,7.35757069122864e-08,8.689782807231047e-10,2.376626758103563e-07,3.024756238128572e-10,80,b_scan
0.2763819095477386,3.151279227051556,0.0343017384041685,7.974513188946698e-08,8.622299963619067e-10,2.512991775817639e-07,3.156154721360654e-10,80,b_scan
0.2864321608040201,3.18030242565186,0.0335920040931546,8.56893443664524e-08,8.989529352202824e-10,2.7251802974114616e-07,3.347808556480058e-10,80,b_scan
0.2964824120603014,3.150054249859449,0.0323611101775506,9.115629273386733e-08,9.299434461225695e-10,2.871472673277508e-07,3.4756153365624437e-10,80,b_scan
0.3065326633165829,3.171366730362722,0.0315123716439946,9.772011248264477e-08,9.64057499524154e-10,3.099063136147626e-07,3.6754108295916317e-10,80,b_scan
